FPS,Frame(ms),Min(ms),Max(ms),Avg(ms),CPU(ms),GPUWait(ms),ShadowPass(ms),WallsDC,PointsDC,ModelDC,ShadowDC,WallsTris,PointsTris,ModelTris,PointLights,SpotLights,VRAM(MB),Upload(KB)
863.625,1.70945,0.797446,5.26001,1.15791,0.335414,1.37404,0.069326,5,100,1,106,10,1200,67907,100,1,0,0
863.778,1.08148,0.797446,5.26001,1.15771,0.33611,0.745369,0.063317,5,100,1,106,10,1200,67907,100,1,0,0
863.049,1.18723,0.797446,5.26001,1.15868,0.33731,0.849919,0.064959,5,100,1,106,10,1200,67907,100,1,0,0
863.027,1.09031,0.797446,5.26001,1.15871,0.333521,0.756794,0.072777,5,100,1,106,10,1200,67907,100,1,0,0
863.192,1.08653,0.797446,5.26001,1.15849,0.334059,0.752474,0.068276,5,100,1,106,10,1200,67907,100,1,0,0
864.637,1.07662,0.797446,5.26001,1.15655,0.377688,0.698936,0.068691,5,100,1,106,10,1200,67907,100,1,0,0
864.941,1.04896,0.797446,5.26001,1.15615,0.338973,0.70999,0.080549,5,100,1,106,10,1200,67907,100,1,0,0
865.366,1.04251,0.797446,5.26001,1.15558,0.33311,0.709395,0.067724,5,100,1,106,10,1200,67907,100,1,0,0
865.769,1.04837,0.797446,5.26001,1.15504,0.332854,0.715512,0.067226,5,100,1,106,10,1200,67907,100,1,0,0
866.508,1.05036,0.797446,5.26001,1.15406,0.328702,0.72166,0.065061,5,100,1,106,10,1200,67907,100,1,0,0
866.524,1.04922,0.797446,5.26001,1.15404,0.328785,0.720439,0.073558,5,100,1,106,10,1200,67907,100,1,0,0
866.778,1.0531,0.797446,5.26001,1.1537,0.346638,0.706462,0.066924,5,100,1,106,10,1200,67907,100,1,0,0
867.035,1.0383,0.797446,5.26001,1.15336,0.339413,0.698887,0.067048,5,100,1,106,10,1200,67907,100,1,0,0
870.711,1.07688,0.797446,5.26001,1.14849,0.316468,0.760414,0.069581,5,100,1,106,10,1200,67907,100,1,0,0
873.487,1.11766,0.797446,5.26001,1.14484,0.361477,0.756185,0.080507,5,100,1,106,10,1200,67907,100,1,0,0
869.341,1.66544,0.797446,5.26001,1.1503,0.740209,0.925228,0.173056,5,100,1,106,10,1200,67907,100,1,0,0
869.771,1.02633,0.797446,5.26001,1.14973,0.723071,0.303256,0.139221,5,100,1,106,10,1200,67907,100,1,0,0
866.433,1.73957,0.797446,5.26001,1.15416,0.719413,1.02015,0.147557,5,100,1,106,10,1200,67907,100,1,0,0
866.889,1.03594,0.797446,5.26001,1.15355,0.69728,0.338661,0.134332,5,100,1,106,10,1200,67907,100,1,0,0
867.369,1.03349,0.797446,5.26001,1.15291,0.710338,0.323156,0.126483,5,100,1,106,10,1200,67907,100,1,0,0
866.371,1.21205,0.797446,5.26001,1.15424,0.700055,0.511999,0.132612,5,100,1,106,10,1200,67907,100,1,0,0
866.689,1.03916,0.797446,5.26001,1.15382,0.708097,0.331065,0.130499,5,100,1,106,10,1200,67907,100,1,0,0
867.045,1.03739,0.797446,5.26001,1.15334,0.710092,0.327295,0.120873,5,100,1,106,10,1200,67907,100,1,0,0
867.833,1.0334,0.797446,5.26001,1.1523,0.705526,0.32787,0.123876,5,100,1,106,10,1200,67907,100,1,0,0
868.22,1.0353,0.797446,5.26001,1.15178,0.696451,0.33885,0.124037,5,100,1,106,10,1200,67907,100,1,0,0
868.692,1.03961,0.797446,5.26001,1.15116,0.701941,0.337672,0.123464,5,100,1,106,10,1200,67907,100,1,0,0
869.216,1.03125,0.797446,5.26001,1.15046,0.703222,0.328032,0.125713,5,100,1,106,10,1200,67907,100,1,0,0
872.442,1.03345,0.797446,5.26001,1.14621,0.718091,0.315357,0.123824,5,100,1,106,10,1200,67907,100,1,0,0
875.912,1.02465,0.797446,5.26001,1.14167,0.705284,0.319367,0.123009,5,100,1,106,10,1200,67907,100,1,0,0
878.075,1.02937,0.797446,5.26001,1.13886,0.700744,0.328624,0.124524,5,100,1,106,10,1200,67907,100,1,0,0
874.611,1.53659,0.797446,5.26001,1.14336,0.707995,0.8286,0.137744,5,100,1,106,10,1200,67907,100,1,0,0
874.232,1.13872,0.797446,5.26001,1.14386,0.699987,0.438735,0.123503,5,100,1,106,10,1200,67907,100,1,0,0
873.974,1.15273,0.797446,5.26001,1.1442,0.355309,0.797423,0.119671,5,100,1,106,10,1200,67907,100,1,0,0
874.238,1.08685,0.797446,5.26001,1.14385,0.711344,0.37551,0.136849,5,100,1,106,10,1200,67907,100,1,0,0
875.091,1.02294,0.797446,5.26001,1.14274,0.672262,0.35068,0.130643,5,100,1,106,10,1200,67907,100,1,0,0
875.44,1.04087,0.797446,5.26001,1.14228,0.355442,0.685427,0.093884,5,100,1,106,10,1200,67907,100,1,0,0
876.116,1.04497,0.797446,5.26001,1.1414,0.360581,0.684385,0.088435,5,100,1,106,10,1200,67907,100,1,0,0
876.341,1.06704,0.797446,5.26001,1.14111,0.340247,0.72679,0.084449,5,100,1,106,10,1200,67907,100,1,0,0
876.786,1.0457,0.797446,5.26001,1.14053,0.338608,0.70709,0.073373,5,100,1,106,10,1200,67907,100,1,0,0
881.459,1.04423,0.797446,5.26001,1.13448,0.347298,0.69693,0.065082,5,100,1,106,10,1200,67907,100,1,0,0
881.912,1.0312,0.797446,5.26001,1.1339,0.335552,0.695645,0.063999,5,100,1,106,10,1200,67907,100,1,0,0
886.355,1.04023,0.797446,5.26001,1.12822,0.338533,0.701698,0.06615,5,100,1,106,10,1200,67907,100,1,0,0
887.788,1.03716,0.797446,5.26001,1.12639,0.345486,0.691671,0.066063,5,100,1,106,10,1200,67907,100,1,0,0
887.226,1.17537,0.797446,5.26001,1.12711,0.326361,0.849009,0.068062,5,100,1,106,10,1200,67907,100,1,0,0
879.512,2.09905,0.797446,5.26001,1.13699,0.852268,1.24678,0.165067,5,100,1,106,10,1200,67907,100,1,0,0
879.265,1.1197,0.797446,5.26001,1.13731,0.33921,0.78049,0.078882,5,100,1,106,10,1200,67907,100,1,0,0
881.512,1.02841,0.797446,5.26001,1.13441,0.325534,0.702874,0.067552,5,100,1,106,10,1200,67907,100,1,0,0
881.958,1.02437,0.797446,5.26001,1.13384,0.328043,0.696325,0.065478,5,100,1,106,10,1200,67907,100,1,0,0
882.372,1.07042,0.797446,5.26001,1.13331,0.325897,0.744524,0.063618,5,100,1,106,10,1200,67907,100,1,0,0
882.79,1.02312,0.797446,5.26001,1.13277,0.328391,0.694731,0.064608,5,100,1,106,10,1200,67907,100,1,0,0
883.311,1.0694,0.797446,5.26001,1.1321,0.325537,0.743858,0.063349,5,100,1,106,10,1200,67907,100,1,0,0
882.302,1.21877,0.797446,5.26001,1.1334,0.341296,0.877476,0.073379,5,100,1,106,10,1200,67907,100,1,0,0
882.919,1.0206,0.797446,5.26001,1.13261,0.36692,0.653679,0.069023,5,100,1,106,10,1200,67907,100,1,0,0
883.389,1.05301,0.797446,5.26001,1.132,0.338659,0.714355,0.081712,5,100,1,106,10,1200,67907,100,1,0,0
883.614,1.04542,0.797446,5.26001,1.13172,0.343896,0.701525,0.067015,5,100,1,106,10,1200,67907,100,1,0,0
887.868,1.04962,0.797446,5.26001,1.12629,0.342766,0.70685,0.065953,5,100,1,106,10,1200,67907,100,1,0,0
889.025,1.04713,0.797446,5.26001,1.12483,0.334864,0.712269,0.068686,5,100,1,106,10,1200,67907,100,1,0,0
889.506,1.04449,0.797446,5.26001,1.12422,0.325627,0.718864,0.06527,5,100,1,106,10,1200,67907,100,1,0,0
891.315,1.05057,0.797446,5.26001,1.12194,0.328553,0.722018,0.064838,5,100,1,106,10,1200,67907,100,1,0,0
887.821,1.51142,0.797446,5.26001,1.12635,0.316949,1.19447,0.065283,5,100,1,106,10,1200,67907,100,1,0,0
886.556,1.24808,0.797446,5.26001,1.12796,0.339586,0.908496,0.066136,5,100,1,106,10,1200,67907,100,1,0,0
887.03,1.02457,0.797446,5.26001,1.12736,0.333665,0.690904,0.064031,5,100,1,106,10,1200,67907,100,1,0,0
887.256,1.04644,0.797446,5.26001,1.12707,0.333559,0.712882,0.074942,5,100,1,106,10,1200,67907,100,1,0,0
887.423,1.0518,0.797446,5.26001,1.12686,0.327499,0.724301,0.0625,5,100,1,106,10,1200,67907,100,1,0,0
887.096,1.18333,0.797446,5.26001,1.12727,0.328134,0.855197,0.075398,5,100,1,106,10,1200,67907,100,1,0,0
887.543,1.0448,0.797446,5.26001,1.12671,0.32438,0.720423,0.088921,5,100,1,106,10,1200,67907,100,1,0,0
887.763,1.06989,0.797446,5.26001,1.12643,0.32429,0.745596,0.062834,5,100,1,106,10,1200,67907,100,1,0,0
887.647,1.0789,0.797446,5.26001,1.12657,0.326553,0.752345,0.062895,5,100,1,106,10,1200,67907,100,1,0,0
888.179,1.00602,0.797446,5.26001,1.1259,0.38909,0.616927,0.123602,5,100,1,106,10,1200,67907,100,1,0,0
888.482,1.03425,0.797446,5.26001,1.12552,0.331752,0.702495,0.069642,5,100,1,106,10,1200,67907,100,1,0,0
887.438,1.70437,0.797446,5.26001,1.12684,0.391612,1.31275,0.084564,5,100,1,106,10,1200,67907,100,1,0,0
889.046,1.04936,0.797446,5.26001,1.1248,0.336689,0.712667,0.069028,5,100,1,106,10,1200,67907,100,1,0,0
889.378,1.04203,0.797446,5.26001,1.12438,0.336192,0.705839,0.071347,5,100,1,106,10,1200,67907,100,1,0,0
889.668,1.04422,0.797446,5.26001,1.12401,0.32943,0.71479,0.066097,5,100,1,106,10,1200,67907,100,1,0,0
886.551,1.46961,0.797446,5.26001,1.12797,0.350322,1.11929,0.11448,5,100,1,106,10,1200,67907,100,1,0,0
885.975,1.14964,0.797446,5.26001,1.1287,0.352017,0.797621,0.068619,5,100,1,106,10,1200,67907,100,1,0,0
885.095,1.19995,0.797446,5.26001,1.12982,0.332095,0.867851,0.070142,5,100,1,106,10,1200,67907,100,1,0,0
886.982,1.0291,0.797446,5.26001,1.12742,0.331232,0.69787,0.063484,5,100,1,106,10,1200,67907,100,1,0,0
887.518,1.02788,0.797446,5.26001,1.12674,0.329536,0.698342,0.063479,5,100,1,106,10,1200,67907,100,1,0,0
887.69,1.02831,0.797446,5.26001,1.12652,0.33036,0.697948,0.067317,5,100,1,106,10,1200,67907,100,1,0,0
888.247,1.02767,0.797446,5.26001,1.12581,0.332254,0.695416,0.063217,5,100,1,106,10,1200,67907,100,1,0,0
888.539,1.04483,0.797446,5.26001,1.12544,0.33434,0.710492,0.076003,5,100,1,106,10,1200,67907,100,1,0,0
889.08,1.03565,0.797446,5.26001,1.12476,0.331481,0.704174,0.073173,5,100,1,106,10,1200,67907,100,1,0,0
889.534,1.02461,0.797446,5.26001,1.12418,0.331581,0.693029,0.062741,5,100,1,106,10,1200,67907,100,1,0,0
890.936,1.02571,0.797446,5.26001,1.12241,0.331988,0.693722,0.063055,5,100,1,106,10,1200,67907,100,1,0,0
895.87,1.03005,0.797446,5.26001,1.11623,0.332448,0.6976,0.062956,5,100,1,106,10,1200,67907,100,1,0,0
896.297,1.02464,0.797446,5.26001,1.1157,0.339272,0.685367,0.107204,5,100,1,106,10,1200,67907,100,1,0,0
896.556,1.04371,0.797446,5.26001,1.11538,0.333516,0.710198,0.078062,5,100,1,106,10,1200,67907,100,1,0,0
896.906,1.0356,0.797446,5.26001,1.11494,0.341367,0.69423,0.063264,5,100,1,106,10,1200,67907,100,1,0,0
894.743,1.52973,0.797446,5.26001,1.11764,0.331565,1.19816,0.068189,5,100,1,106,10,1200,67907,100,1,0,0
893.966,1.14007,0.797446,5.26001,1.11861,0.355835,0.784239,0.086668,5,100,1,106,10,1200,67907,100,1,0,0
894.405,1.02821,0.797446,5.26001,1.11806,0.329112,0.699094,0.064829,5,100,1,106,10,1200,67907,100,1,0,0
894.602,1.02682,0.797446,5.26001,1.11782,0.328637,0.698185,0.067648,5,100,1,106,10,1200,67907,100,1,0,0
895.179,1.02182,0.797446,5.26001,1.11709,0.330184,0.691641,0.062333,5,100,1,106,10,1200,67907,100,1,0,0
895.596,1.03153,0.797446,5.26001,1.11657,0.339327,0.692203,0.062545,5,100,1,106,10,1200,67907,100,1,0,0
894.816,1.18402,0.797446,5.26001,1.11755,0.332388,0.851634,0.06268,5,100,1,106,10,1200,67907,100,1,0,0
894.935,1.03257,0.797446,5.26001,1.1174,0.336084,0.696483,0.067255,5,100,1,106,10,1200,67907,100,1,0,0
895.417,1.0241,0.797446,5.26001,1.1168,0.331175,0.692925,0.06213,5,100,1,106,10,1200,67907,100,1,0,0
893.832,1.27777,0.797446,5.26001,1.11878,0.380509,0.897263,0.085625,5,100,1,106,10,1200,67907,100,1,0,0
893.86,1.03919,0.797446,5.26001,1.11874,0.336643,0.702545,0.068584,5,100,1,106,10,1200,67907,100,1,0,0
899.18,1.04761,0.797446,5.26001,1.11212,0.343053,0.704558,0.070548,5,100,1,106,10,1200,67907,100,1,0,0
899.433,1.0502,0.797446,5.26001,1.11181,0.320732,0.729467,0.069906,5,100,1,106,10,1200,67907,100,1,0,0
900.59,1.04439,0.797446,5.26001,1.11038,0.320037,0.724349,0.065377,5,100,1,106,10,1200,67907,100,1,0,0
900.915,1.05016,0.797446,5.26001,1.10998,0.329806,0.720353,0.065603,5,100,1,106,10,1200,67907,100,1,0,0
897.528,1.50546,0.797446,5.26001,1.11417,0.342254,1.16321,0.066764,5,100,1,106,10,1200,67907,100,1,0,0
897.065,1.13415,0.797446,5.26001,1.11475,0.334294,0.799859,0.065873,5,100,1,106,10,1200,67907,100,1,0,0
897.245,1.02659,0.797446,5.26001,1.11452,0.333589,0.692999,0.062568,5,100,1,106,10,1200,67907,100,1,0,0
895.857,1.21515,0.797446,5.26001,1.11625,0.332822,0.882331,0.078431,5,100,1,106,10,1200,67907,100,1,0,0
895.868,1.04704,0.797446,5.26001,1.11624,0.339446,0.707592,0.063391,5,100,1,106,10,1200,67907,100,1,0,0
896.279,0.999145,0.797446,5.26001,1.11572,0.336608,0.662537,0.072144,5,100,1,106,10,1200,67907,100,1,0,0
896.292,1.04757,0.797446,5.26001,1.11571,0.343835,0.703735,0.065935,5,100,1,106,10,1200,67907,100,1,0,0
896.491,1.02836,0.797446,5.26001,1.11546,0.331178,0.697179,0.068031,5,100,1,106,10,1200,67907,100,1,0,0
896.563,1.02934,0.797446,5.26001,1.11537,0.331963,0.69738,0.067301,5,100,1,106,10,1200,67907,100,1,0,0
897.011,1.02117,0.797446,5.26001,1.11481,0.322463,0.698703,0.068214,5,100,1,106,10,1200,67907,100,1,0,0
897.744,1.02669,0.797446,5.26001,1.1139,0.335471,0.691224,0.062071,5,100,1,106,10,1200,67907,100,1,0,0
902.893,1.0302,0.797446,5.26001,1.10755,0.331137,0.69906,0.067076,5,100,1,106,10,1200,67907,100,1,0,0
902.93,1.02172,0.797446,5.26001,1.10751,0.328865,0.692859,0.062453,5,100,1,106,10,1200,67907,100,1,0,0
908.731,1.03263,0.797446,5.26001,1.10044,0.329068,0.703564,0.067494,5,100,1,106,10,1200,67907,100,1,0,0
908.759,1.03248,0.797446,5.26001,1.1004,0.328179,0.704305,0.072669,5,100,1,106,10,1200,67907,100,1,0,0
908.375,1.08007,0.797446,5.26001,1.10087,0.33109,0.748975,0.066901,5,100,1,106,10,1200,67907,100,1,0,0
906.345,1.45858,0.797446,5.26001,1.10333,0.348663,1.10991,0.06804,5,100,1,106,10,1200,67907,100,1,0,0
905.866,1.09751,0.797446,5.26001,1.10392,0.326496,0.771017,0.073745,5,100,1,106,10,1200,67907,100,1,0,0
905.769,1.04925,0.797446,5.26001,1.10403,0.330818,0.718435,0.072767,5,100,1,106,10,1200,67907,100,1,0,0
906.033,1.00123,0.797446,5.26001,1.10371,0.333305,0.667925,0.068532,5,100,1,106,10,1200,67907,100,1,0,0
905.953,1.04501,0.797446,5.26001,1.10381,0.334127,0.710882,0.068184,5,100,1,106,10,1200,67907,100,1,0,0
903.881,1.29262,0.797446,5.26001,1.10634,0.390063,0.902552,0.073834,5,100,1,106,10,1200,67907,100,1,0,0
903.867,1.03306,0.797446,5.26001,1.10636,0.330534,0.702527,0.065134,5,100,1,106,10,1200,67907,100,1,0,0
903.01,1.13835,0.797446,5.26001,1.10741,0.334855,0.803495,0.068287,5,100,1,106,10,1200,67907,100,1,0,0
902.921,1.03565,0.797446,5.26001,1.10752,0.335116,0.700534,0.068757,5,100,1,106,10,1200,67907,100,1,0,0
903.23,0.991462,0.797446,5.26001,1.10714,0.333743,0.657719,0.074077,5,100,1,106,10,1200,67907,100,1,0,0
907.237,1.04756,0.797446,5.26001,1.10225,0.34761,0.699946,0.068481,5,100,1,106,10,1200,67907,100,1,0,0
908.119,1.03177,0.797446,5.26001,1.10118,0.333097,0.698668,0.068668,5,100,1,106,10,1200,67907,100,1,0,0
909.129,1.03032,0.797446,5.26001,1.09995,0.330085,0.700236,0.062692,5,100,1,106,10,1200,67907,100,1,0,0
909.569,1.03372,0.797446,5.26001,1.09942,0.334435,0.699288,0.06698,5,100,1,106,10,1200,67907,100,1,0,0
909.817,0.99286,0.797446,5.26001,1.09912,0.339302,0.653558,0.075024,5,100,1,106,10,1200,67907,100,1,0,0
906.003,1.50366,0.797446,5.26001,1.10375,0.334494,1.16917,0.064235,5,100,1,106,10,1200,67907,100,1,0,0
904.726,1.20069,0.797446,5.26001,1.10531,0.347247,0.853443,0.066076,5,100,1,106,10,1200,67907,100,1,0,0
905.014,1.03193,0.797446,5.26001,1.10496,0.336969,0.694959,0.063043,5,100,1,106,10,1200,67907,100,1,0,0
905.054,1.04082,0.797446,5.26001,1.10491,0.334259,0.70656,0.063048,5,100,1,106,10,1200,67907,100,1,0,0
904.128,1.15735,0.797446,5.26001,1.10604,0.333766,0.823586,0.073013,5,100,1,106,10,1200,67907,100,1,0,0
904.091,1.03575,0.797446,5.26001,1.10608,0.338638,0.697116,0.063154,5,100,1,106,10,1200,67907,100,1,0,0
904.169,1.03063,0.797446,5.26001,1.10599,0.338502,0.692133,0.062535,5,100,1,106,10,1200,67907,100,1,0,0
904.16,1.03834,0.797446,5.26001,1.106,0.335823,0.702516,0.070241,5,100,1,106,10,1200,67907,100,1,0,0
905.643,0.994258,0.797446,5.26001,1.10419,0.334458,0.6598,0.075187,5,100,1,106,10,1200,67907,100,1,0,0
914.79,0.994867,0.797446,5.26001,1.09315,0.334552,0.660315,0.068186,5,100,1,106,10,1200,67907,100,1,0,0
915.374,1.05002,0.797446,5.26001,1.09245,0.337527,0.712493,0.071791,5,100,1,106,10,1200,67907,100,1,0,0
915.657,0.99458,0.797446,5.26001,1.09211,0.328611,0.665969,0.090753,5,100,1,106,10,1200,67907,100,1,0,0
915.457,1.04828,0.797446,5.26001,1.09235,0.333302,0.714977,0.0662,5,100,1,106,10,1200,67907,100,1,0,0
916.074,0.996896,0.797446,5.26001,1.09162,0.329428,0.667468,0.064952,5,100,1,106,10,1200,67907,100,1,0,0
916.3,0.996098,0.797446,5.26001,1.09135,0.332094,0.664004,0.06487,5,100,1,106,10,1200,67907,100,1,0,0
915.612,1.15148,0.797446,5.26001,1.09217,0.330457,0.821018,0.067173,5,100,1,106,10,1200,67907,100,1,0,0
916.785,1.07905,0.797446,5.26001,1.09077,0.330672,0.748378,0.065053,5,100,1,106,10,1200,67907,100,1,0,0
916.667,1.03457,0.797446,5.26001,1.09091,0.33673,0.697844,0.067914,5,100,1,106,10,1200,67907,100,1,0,0
908.816,1.9955,0.797446,5.26001,1.10033,0.723597,1.2719,0.170164,5,100,1,106,10,1200,67907,100,1,0,0
909.331,0.983053,0.797446,5.26001,1.09971,0.702073,0.28098,0.130407,5,100,1,106,10,1200,67907,100,1,0,0
909.802,0.992696,0.797446,5.26001,1.09914,0.711123,0.281573,0.124855,5,100,1,106,10,1200,67907,100,1,0,0
910.245,0.993626,0.797446,5.26001,1.09861,0.701108,0.292518,0.12186,5,100,1,106,10,1200,67907,100,1,0,0
910.583,1.00371,0.797446,5.26001,1.0982,0.692612,0.311101,0.119931,5,100,1,106,10,1200,67907,100,1,0,0
907.533,1.4196,0.797446,5.26001,1.10189,0.723705,0.695898,0.125587,5,100,1,106,10,1200,67907,100,1,0,0
910.942,1.09906,0.797446,5.26001,1.09776,0.711724,0.387335,0.145946,5,100,1,106,10,1200,67907,100,1,0,0
913.118,0.986527,0.797446,5.26001,1.09515,0.707499,0.279028,0.131783,5,100,1,106,10,1200,67907,100,1,0,0
913.42,0.988298,0.797446,5.26001,1.09479,0.513068,0.47523,0.128609,5,100,1,106,10,1200,67907,100,1,0,0
913.685,1.0147,0.797446,5.26001,1.09447,0.335563,0.679135,0.088637,5,100,1,106,10,1200,67907,100,1,0,0
914.218,0.987986,0.797446,5.26001,1.09383,0.332998,0.654988,0.072007,5,100,1,106,10,1200,67907,100,1,0,0
915.861,0.987106,0.797446,5.26001,1.09187,0.332644,0.654462,0.073843,5,100,1,106,10,1200,67907,100,1,0,0
911.198,1.6036,0.797446,5.26001,1.09746,0.333914,1.26968,0.068031,5,100,1,106,10,1200,67907,100,1,0,0
910.255,1.18362,0.797446,5.26001,1.09859,0.331399,0.852221,0.066246,5,100,1,106,10,1200,67907,100,1,0,0
910.646,1.03167,0.797446,5.26001,1.09812,0.330853,0.700816,0.066429,5,100,1,106,10,1200,67907,100,1,0,0
910.808,0.986521,0.797446,5.26001,1.09793,0.338463,0.648058,0.066751,5,100,1,106,10,1200,67907,100,1,0,0
910.846,1.02963,0.797446,5.26001,1.09788,0.332628,0.697002,0.065808,5,100,1,106,10,1200,67907,100,1,0,0
916.487,1.02862,0.797446,5.26001,1.09112,0.330866,0.697756,0.065574,5,100,1,106,10,1200,67907,100,1,0,0
915.762,1.13576,0.797446,5.26001,1.09199,0.332489,0.803268,0.065836,5,100,1,106,10,1200,67907,100,1,0,0
916.248,0.984074,0.797446,5.26001,1.09141,0.331099,0.652975,0.07225,5,100,1,106,10,1200,67907,100,1,0,0
916.808,0.977574,0.797446,5.26001,1.09074,0.329418,0.648156,0.068087,5,100,1,106,10,1200,67907,100,1,0,0
920.94,0.980245,0.797446,5.26001,1.08585,0.330318,0.649927,0.070188,5,100,1,106,10,1200,67907,100,1,0,0
921.96,1.02954,0.797446,5.26001,1.08465,0.332859,0.696678,0.065172,5,100,1,106,10,1200,67907,100,1,0,0
923.832,0.980083,0.797446,5.26001,1.08245,0.328779,0.651304,0.072066,5,100,1,106,10,1200,67907,100,1,0,0
923.676,1.04746,0.797446,5.26001,1.08263,0.331745,0.715711,0.065088,5,100,1,106,10,1200,67907,100,1,0,0
923.756,1.0185,0.797446,5.26001,1.08254,0.365286,0.653213,0.114691,5,100,1,106,10,1200,67907,100,1,0,0
924.002,0.999432,0.797446,5.26001,1.08225,0.343373,0.656059,0.067015,5,100,1,106,10,1200,67907,100,1,0,0
922.101,1.25083,0.797446,5.26001,1.08448,0.372649,0.878185,0.093475,5,100,1,106,10,1200,67907,100,1,0,0
920.644,1.21647,0.797446,5.26001,1.0862,0.345221,0.87125,0.071533,5,100,1,106,10,1200,67907,100,1,0,0
919.745,1.14182,0.797446,5.26001,1.08726,0.333072,0.808743,0.073867,5,100,1,106,10,1200,67907,100,1,0,0
920.117,0.980624,0.797446,5.26001,1.08682,0.332657,0.647967,0.068285,5,100,1,106,10,1200,67907,100,1,0,0
918.614,1.20353,0.797446,5.26001,1.0886,0.336741,0.866789,0.070194,5,100,1,106,10,1200,67907,100,1,0,0
918.879,0.998696,0.797446,5.26001,1.08828,0.351894,0.646802,0.066849,5,100,1,106,10,1200,67907,100,1,0,0
919.085,1.00017,0.797446,5.26001,1.08804,0.345254,0.654916,0.072811,5,100,1,106,10,1200,67907,100,1,0,0
919.545,0.989328,0.797446,5.26001,1.08749,0.342962,0.646366,0.063064,5,100,1,106,10,1200,67907,100,1,0,0
919.963,0.986141,0.797446,5.26001,1.087,0.342725,0.643416,0.062562,5,100,1,106,10,1200,67907,100,1,0,0
924.36,1.01272,0.797446,5.26001,1.08183,0.34943,0.66329,0.08399,5,100,1,106,10,1200,67907,100,1,0,0
925.64,0.990471,0.797446,5.26001,1.08033,0.342835,0.647636,0.067654,5,100,1,106,10,1200,67907,100,1,0,0
926.051,0.980259,0.797446,5.26001,1.07985,0.332504,0.647755,0.069055,5,100,1,106,10,1200,67907,100,1,0,0
926.399,0.986316,0.797446,5.26001,1.07945,0.340807,0.645509,0.066976,5,100,1,106,10,1200,67907,100,1,0,0
926.57,1.00185,0.797446,5.26001,1.07925,0.342273,0.659582,0.081594,5,100,1,106,10,1200,67907,100,1,0,0
926.87,0.99654,0.797446,5.26001,1.0789,0.345754,0.650786,0.073048,5,100,1,106,10,1200,67907,100,1,0,0
928.516,0.992825,0.797446,5.26001,1.07699,0.340437,0.652388,0.07241,5,100,1,106,10,1200,67907,100,1,0,0
927.649,1.13325,0.797446,5.26001,1.07799,0.333119,0.80013,0.065366,5,100,1,106,10,1200,67907,100,1,0,0
924.418,1.40088,0.797446,5.26001,1.08176,0.345177,1.0557,0.076092,5,100,1,106,10,1200,67907,100,1,0,0
924.214,1.30156,0.797446,5.26001,1.082,0.335678,0.965879,0.075574,5,100,1,106,10,1200,67907,100,1,0,0
924.669,0.985955,0.797446,5.26001,1.08147,0.342995,0.64296,0.063662,5,100,1,106,10,1200,67907,100,1,0,0
925.263,0.978235,0.797446,5.26001,1.08077,0.333377,0.644858,0.067361,5,100,1,106,10,1200,67907,100,1,0,0
925.821,0.985047,0.797446,5.26001,1.08012,0.33573,0.649317,0.067696,5,100,1,106,10,1200,67907,100,1,0,0
926.258,0.993438,0.797446,5.26001,1.07961,0.337058,0.65638,0.078497,5,100,1,106,10,1200,67907,100,1,0,0
926.947,0.969957,0.797446,5.26001,1.07881,0.329984,0.639973,0.06214,5,100,1,106,10,1200,67907,100,1,0,0
931.446,0.984336,0.797446,5.26001,1.0736,0.332127,0.652209,0.073081,5,100,1,106,10,1200,67907,100,1,0,0
932.792,0.979193,0.797446,5.26001,1.07205,0.332311,0.646882,0.067092,5,100,1,106,10,1200,67907,100,1,0,0
933.265,0.972275,0.797446,5.26001,1.07151,0.323331,0.648944,0.070195,5,100,1,106,10,1200,67907,100,1,0,0
935.328,0.978864,0.797446,5.26001,1.06914,0.330545,0.648319,0.068312,5,100,1,106,10,1200,67907,100,1,0,0
935.921,0.979213,0.797446,5.26001,1.06847,0.33284,0.646373,0.063062,5,100,1,106,10,1200,67907,100,1,0,0
932.625,1.3768,0.797446,5.26001,1.07224,0.379958,0.996844,0.099303,5,100,1,106,10,1200,67907,100,1,0,0
933.319,0.967895,0.797446,5.26001,1.07145,0.356942,0.610953,0.072308,5,100,1,106,10,1200,67907,100,1,0,0
933.678,0.987118,0.797446,5.26001,1.07103,0.332347,0.654771,0.073416,5,100,1,106,10,1200,67907,100,1,0,0
933.633,1.03454,0.797446,5.26001,1.07109,0.332657,0.701883,0.067809,5,100,1,106,10,1200,67907,100,1,0,0
930.176,1.41918,0.797446,5.26001,1.07507,0.334148,1.08503,0.070255,5,100,1,106,10,1200,67907,100,1,0,0
929.526,1.10194,0.797446,5.26001,1.07582,0.349856,0.75208,0.068577,5,100,1,106,10,1200,67907,100,1,0,0
930.026,0.972292,0.797446,5.26001,1.07524,0.331066,0.641226,0.062686,5,100,1,106,10,1200,67907,100,1,0,0
930.354,0.983856,0.797446,5.26001,1.07486,0.328289,0.655567,0.067537,5,100,1,106,10,1200,67907,100,1,0,0
929.171,1.16941,0.797446,5.26001,1.07623,0.314365,0.855041,0.066766,5,100,1,106,10,1200,67907,100,1,0,0
929.553,0.98828,0.797446,5.26001,1.07579,0.341727,0.646553,0.064525,5,100,1,106,10,1200,67907,100,1,0,0
930.034,1.02448,0.797446,5.26001,1.07523,0.331121,0.693357,0.063078,5,100,1,106,10,1200,67907,100,1,0,0
